Id,Predicted
456,28.27
457,22.78
458,23.39
459,28.57
460,40.84
461,28.08
462,20.85
463,36.23
464,27.935
465,37.67
466,25.15
467,29.305
468,38.69
469,26.615
470,43.96
471,31.8
472,43.32
473,21.98
474,23.33
475,37.05
476,26.1
477,35.8
478,18.38
479,31.21
480,34.09
481,22.59
482,31.505
483,29.81
484,46.7
485,34.35
486,48.02
487,30.41
488,22.05
489,29.6
490,34.88
491,39.18
492,44.65
493,20.01
494,26.62
495,28.83
496,25.74
497,20.57
498,21.64
499,30.95
500,29.23
501,19.27
502,20.89
503,26.36
504,33.23
505,37.31
506,37.91
507,21.58
508,31.24
509,22.05
510,21.82
511,22.11
512,28.09
513,20.22
514,28.6
515,40.57
516,21.45
517,33.45
518,25.39
519,33.91
520,22.598000000000003
521,23.83
522,38.49
523,38.35
524,40.87
525,37.5
526,50.37
527,30.295
528,36.32
529,27.84
530,36.115
531,20.94
532,25.68
533,39.47
534,35.1
535,20.78
536,40.72
537,36.61
538,27.945
539,29.7
540,34.74
541,19.84
542,36.06
543,38.73
544,26.745
545,21.32
546,31.9
547,32.49
548,38.59
549,29.76
550,39.84
551,29.36
552,42.89
553,33.66
554,22.8
555,24.08
556,21.55
557,34.325
558,20.43
559,32.64
560,20.26
561,33.62
562,34.17
563,34.41
564,22.02
565,27.39
566,19.75
567,36.56
568,31.46
569,33.14
570,21.87
571,33.89
572,40.69
573,31.36
574,21.31
575,20.25
576,38.06
577,30.405
578,22.14
579,26.56
580,42.37
581,36.58
582,20.83
583,22.87
584,21.26
585,19.5
586,22.14
587,40.68
588,26.67
589,32.82
590,29.88
591,37.27
592,29.78
593,43.66
594,34.49
595,39.14
596,21.99
597,21.47
598,22.49
599,22.19
600,34.275
601,32.34
602,22.47
603,19.74
604,22.73
605,21.4
606,34.41
607,34.58
608,21.27
609,22.13
610,20.888
611,34.29
612,27.92
613,19.79
614,35.355
615,30.72
616,48.15
617,33.175
618,20.48
619,33.22
620,45.76
621,26.99
622,37.89
623,20.19
624,41.97
625,28.525
626,22.51
627,38.4
628,38.865
629,20.06
630,20.17
631,22.04
632,28.245
633,27.81
634,30.91
635,36.39
636,26.27
637,36.12
638,30.47
639,31.38
640,23.6
641,21.82
642,35.48
643,33.675
644,31.24
645,31.08
646,21.09
647,40.85
648,39.88
649,35.005
650,30.4
651,26.515
652,25.01
653,25.08
654,29.405
655,19.09
656,35.59
657,37.15
658,24.76
659,30.28
660,33.74
661,20.73
662,23.27
663,34.57
664,27.815
665,18.19
666,28.45
667,21.05
668,31.24
669,36.21
670,34.05
671,35.68
672,29.69
673,30.3
674,19.64
675,27.09
676,18.99
677,29.33
678,18.56
679,36.26
680,45.035
681,22.18
682,36.27
683,25.77
684,37.04
685,23.1
686,20.29
687,24.628
688,28.565
689,39.37
690,20.51
